po_id,warehouse_id,supplier_id,order_date,product_category,order_priority,quantity_ordered,total_cost
PO001762,W030,SUP0086,2025-09-03,Personal Care,Urgent,187,25008.74
PO001763,W001,SUP0010,2025-11-25,Grocery,Bulk,4543,287560.87
PO001764,W023,SUP0074,2026-01-31,Stationery,Standard,59,2544.91
PO001765,W009,SUP0119,2024-01-22,Apparel,Urgent,359,113165.93
PO001766,W015,SUP0048,2025-02-03,Electronics,Urgent,145,311653.59
PO001767,W007,SUP0065,2025-03-05,Electronics,Bulk,1759,3847322.16
PO001768,W013,SUP0143,2026-05-18,Home & Kitchen,Standard,213,115194.72
PO001769,W015,SUP0041,2025-07-26,Apparel,Urgent,89,32920.73
PO001770,W029,SUP0118,2025-01-26,Furniture,Bulk,2553,7984047.47
PO001771,W027,SUP0141,2026-01-04,Home & Kitchen,Standard,429,245504.41
PO001772,W030,SUP0042,2026-02-14,Electronics,Urgent,114,217398.51
PO001773,W030,SUP0031,2024-02-23,Electronics,Standard,788,2045484.64
PO001774,W011,SUP0095,2024-07-13,Personal Care,Standard,114,16837.17
PO001775,W026,SUP0116,2024-03-19,Apparel,Urgent,370,132484.77
PO001776,W028,SUP0017,2025-11-21,Furniture,Standard,909,3390549.96
PO001777,W002,SUP0007,2026-05-10,Electronics,Standard,886,2063695.52
PO001778,W024,SUP0002,2024-01-10,Personal Care,Standard,319,45467.54
PO001779,W018,SUP0027,2024-08-07,Electronics,Standard,126,312705.48
PO001780,W005,SUP0016,2025-07-24,Grocery,Standard,402,24320.6
PO001781,W020,SUP0089,2024-03-06,Electronics,Urgent,201,497701.55
PO001782,W022,SUP0002,2025-07-01,Grocery,Standard,1070,70833.54
PO001783,W021,SUP0004,2024-05-17,Personal Care,Standard,737,90069.24
PO001784,W001,SUP0103,2026-08-05,Grocery,Standard,874,52090.26
PO001785,W029,SUP0014,2024-02-27,Stationery,Bulk,783,41167.49
PO001786,W009,SUP0073,2026-02-10,Stationery,Standard,696,32222.32
PO001787,W027,SUP0139,2025-11-02,Stationery,Bulk,2965,155057.84
PO001788,W004,SUP0036,2025-07-30,Home & Kitchen,Bulk,3322,1543000.94
PO001789,W019,SUP0005,2026-06-09,Electronics,Standard,776,1998102.61
PO001790,W001,SUP0140,2026-01-12,Grocery,Standard,631,33633.43
PO001791,W017,SUP0029,2025-09-02,Personal Care,Standard,1046,157438.25
PO001792,W021,SUP0060,2024-09-02,Home & Kitchen,Urgent,133,65064.41
PO001793,W010,SUP0024,2025-07-27,Electronics,Standard,622,1351801.53
PO001794,W024,SUP0008,2025-04-13,Home & Kitchen,Urgent,340,193034.19
PO001795,W014,SUP0056,2025-05-29,Personal Care,Standard,667,96507.28
PO001796,W001,SUP0142,2025-08-16,Grocery,Urgent,283,16798.98
PO001797,W001,SUP0013,2026-01-08,Apparel,Bulk,4563,1369360.42
PO001798,W001,SUP0097,2025-09-04,Home & Kitchen,Bulk,2544,1248857.35
PO001799,W009,SUP0080,2025-01-05,Furniture,Bulk,1098,3424637.58
PO001800,W030,SUP0063,2024-04-11,Stationery,Bulk,4236,189479.28
PO001801,W009,SUP0007,2025-07-01,Furniture,Standard,1148,4624982.78
PO001802,W027,SUP0099,2024-03-31,Apparel,Bulk,1332,484419.58
PO001803,W021,SUP0033,2024-09-15,Apparel,Standard,82,24417.19
PO001804,W023,SUP0086,2024-07-12,Apparel,Standard,304,101634.46
PO001805,W021,SUP0064,2026-01-28,Grocery,Standard,164,8626.08
PO001806,W005,SUP0008,2026-07-30,Grocery,Urgent,132,8828.27
PO001807,W027,SUP0061,2024-04-12,Grocery,Standard,1156,66617.3
PO001808,W012,SUP0011,2025-06-30,Apparel,Standard,1131,403288.6
PO001809,W030,SUP0104,2025-01-09,Grocery,Standard,359,24691.26
PO001810,W001,SUP0072,2024-06-19,Stationery,Bulk,1444,71949.93
PO001811,W002,SUP0104,2026-06-15,Stationery,Urgent,63,2548.93
PO001812,W003,SUP0030,2026-05-06,Personal Care,Standard,351,52090.05
PO001813,W024,SUP0059,2025-07-20,Furniture,Bulk,4075,12288649.02
PO001814,W002,SUP0035,2025-05-16,Personal Care,Standard,572,70856.56
PO001815,W012,SUP0007,2025-12-05,Grocery,Standard,396,22766.41
PO001816,W015,SUP0127,2024-12-26,Home & Kitchen,Standard,222,106759.35
PO001817,W015,SUP0134,2024-04-17,Personal Care,Standard,343,47888.33
PO001818,W008,SUP0057,2025-05-30,Grocery,Standard,656,34490.16
PO001819,W028,SUP0001,2026-07-13,Grocery,Standard,795,54471.26
PO001820,W013,SUP0079,2025-03-15,Grocery,Standard,628,44474.64
PO001821,W005,SUP0081,2026-08-10,Stationery,Urgent,79,3927.62
PO001822,W018,SUP0097,2025-11-01,Furniture,Bulk,3754,14671040.41
PO001823,W002,SUP0047,2024-07-17,Personal Care,Standard,676,98468.3
PO001824,W022,SUP0086,2024-04-18,Electronics,Standard,483,1273452.9
PO001825,W005,SUP0016,2025-11-29,Grocery,Bulk,3336,232620.28
PO001826,W028,SUP0077,2024-11-28,Grocery,Bulk,2957,193493.16
PO001827,W001,SUP0150,2025-10-24,Home & Kitchen,Bulk,1766,906100.47
PO001828,W008,SUP0144,2026-04-21,Grocery,Standard,243,13998.04
PO001829,W005,SUP0074,2026-06-01,Home & Kitchen,Standard,621,295921.44
PO001830,W018,SUP0098,2025-08-31,Apparel,Bulk,2989,1080309.13
PO001831,W011,SUP0020,2026-06-04,Home & Kitchen,Urgent,172,95709.39
PO001832,W013,SUP0076,2026-02-06,Apparel,Bulk,2307,635798.99
PO001833,W013,SUP0133,2025-03-11,Grocery,Urgent,197,10704.57
PO001834,W019,SUP0138,2025-02-18,Personal Care,Bulk,1133,159622.74
PO001835,W006,SUP0088,2025-07-02,Grocery,Urgent,331,23043.25
PO001836,W008,SUP0027,2025-08-01,Furniture,Standard,289,1113864.01
PO001837,W006,SUP0129,2025-01-04,Grocery,Bulk,1413,76967.21
PO001838,W004,SUP0097,2026-07-19,Stationery,Urgent,388,20842.93
PO001839,W020,SUP0026,2026-06-05,Electronics,Urgent,294,762204.53
PO001840,W030,SUP0046,2025-12-13,Home & Kitchen,Standard,887,466793.77
PO001841,W029,SUP0123,2025-01-09,Grocery,Urgent,92,5753.3
PO001842,W030,SUP0113,2025-07-11,Grocery,Urgent,129,7761.48
PO001843,W002,SUP0125,2026-01-16,Grocery,Urgent,349,19234.42
PO001844,W023,SUP0139,2026-02-19,Home & Kitchen,Standard,429,219698.8
PO001845,W001,SUP0133,2025-02-09,Personal Care,Urgent,144,22851.34
PO001846,W027,SUP0013,2025-02-02,Furniture,Standard,1029,3723381.78
PO001847,W027,SUP0059,2026-07-12,Apparel,Standard,267,91149.91
PO001848,W014,SUP0147,2026-03-09,Apparel,Standard,974,318699.86
PO001849,W030,SUP0109,2025-03-08,Grocery,Bulk,3138,173021.79
PO001850,W014,SUP0141,2025-06-01,Grocery,Standard,761,47137.76
PO001851,W017,SUP0121,2026-02-09,Apparel,Standard,708,271733.32
PO001852,W009,SUP0121,2025-08-04,Personal Care,Urgent,379,57591.46
PO001853,W027,SUP0137,2024-05-13,Electronics,Bulk,953,2339030.92
PO001854,W018,SUP0063,2024-10-09,Electronics,Urgent,325,683713.5
PO001855,W015,SUP0055,2024-01-14,Electronics,Standard,743,1836958.02
PO001856,W012,SUP0020,2025-12-12,Grocery,Bulk,2598,142018.04
PO001857,W025,SUP0005,2024-12-23,Stationery,Bulk,707,31137.74
PO001858,W001,SUP0022,2025-08-23,Apparel,Standard,246,90949.53
PO001859,W020,SUP0130,2025-03-12,Electronics,Bulk,4305,9428636.66
PO001860,W001,SUP0074,2024-06-04,Personal Care,Bulk,1802,280287.14
PO001861,W006,SUP0027,2024-02-21,Grocery,Urgent,156,10365.58
PO001862,W001,SUP0016,2025-08-04,Home & Kitchen,Bulk,1206,689146.77
PO001863,W016,SUP0040,2026-06-24,Home & Kitchen,Urgent,152,73717.33
PO001864,W030,SUP0052,2025-08-24,Grocery,Bulk,1574,109986.5
PO001865,W005,SUP0061,2024-08-09,Apparel,Bulk,1899,554039.7
PO001866,W002,SUP0039,2024-01-14,Grocery,Urgent,337,20624.7
PO001867,W016,SUP0004,2025-10-18,Personal Care,Standard,224,31853.59
PO001868,W001,SUP0079,2024-01-22,Personal Care,Urgent,203,25504.95
PO001869,W009,SUP0118,2025-09-02,Grocery,Standard,1042,72212.33
PO001870,W013,SUP0008,2026-04-29,Grocery,Urgent,122,7243.14
PO001871,W001,SUP0091,2025-05-13,Personal Care,Standard,722,120101.31
PO001872,W028,SUP0104,2025-07-04,Personal Care,Standard,272,40271.75
PO001873,W010,SUP0011,2025-09-06,Home & Kitchen,Urgent,386,186323.61
PO001874,W018,SUP0048,2024-04-11,Home & Kitchen,Bulk,1212,688045.99
PO001875,W002,SUP0049,2025-11-01,Stationery,Standard,181,8077.26
PO001876,W030,SUP0140,2024-08-18,Personal Care,Standard,491,72860.28
PO001877,W005,SUP0072,2024-02-25,Grocery,Urgent,129,8965.65
PO001878,W014,SUP0067,2026-02-07,Personal Care,Standard,403,56181.75
PO001879,W002,SUP0047,2025-12-26,Grocery,Urgent,244,15025.13
PO001880,W004,SUP0065,2024-08-30,Personal Care,Standard,1083,138582.69
PO001881,W003,SUP0095,2024-06-30,Electronics,Urgent,138,348282.27
PO001882,W010,SUP0144,2025-04-25,Apparel,Standard,424,148804.52
PO001883,W002,SUP0028,2024-06-08,Grocery,Bulk,1278,86840.49
PO001884,W014,SUP0045,2025-07-12,Grocery,Bulk,2152,149673.87
PO001885,W018,SUP0134,2024-11-22,Personal Care,Standard,201,32570.16
PO001886,W005,SUP0103,2025-09-05,Home & Kitchen,Standard,1000,462405.17
PO001887,W025,SUP0107,2025-12-07,Home & Kitchen,Standard,672,292314.87
PO001888,W001,SUP0050,2024-12-17,Home & Kitchen,Urgent,355,172672.13
PO001889,W018,SUP0088,2026-03-17,Apparel,Bulk,3196,1039380.65
PO001890,W027,SUP0146,2024-03-13,Electronics,Standard,601,1366827.87
PO001891,W019,SUP0095,2025-02-13,Home & Kitchen,Bulk,3889,2031421.98
PO001892,W001,SUP0094,2024-12-17,Personal Care,Standard,947,135385.37
PO001893,W001,SUP0041,2025-03-30,Personal Care,Bulk,696,108338.82
PO001894,W001,SUP0140,2025-04-15,Electronics,Bulk,4873,11008001.72
PO001895,W003,SUP0108,2025-07-27,Grocery,Standard,1142,68772.94
PO001896,W016,SUP0077,2024-02-10,Furniture,Standard,605,2183846.75
PO001897,W030,SUP0099,2026-02-03,Apparel,Standard,400,128563.29
PO001898,W010,SUP0094,2026-04-29,Home & Kitchen,Standard,916,390093.28
PO001899,W026,SUP0062,2024-08-16,Grocery,Standard,1054,73686.05
PO001900,W006,SUP0044,2024-12-18,Grocery,Urgent,339,23104.13
PO001901,W030,SUP0126,2025-07-08,Electronics,Standard,253,566578.38
PO001902,W010,SUP0055,2024-03-11,Grocery,Standard,629,37815.42
PO001903,W005,SUP0102,2025-02-04,Home & Kitchen,Standard,311,162706.71
PO001904,W005,SUP0090,2024-04-25,Grocery,Urgent,186,10510.61
PO001905,W002,SUP0073,2025-06-26,Electronics,Urgent,229,497160.47
PO001906,W002,SUP0045,2024-12-18,Grocery,Urgent,246,14275.35
PO001907,W030,SUP0033,2025-04-22,Apparel,Standard,802,278680.59
PO001908,W024,SUP0099,2025-11-04,Grocery,Standard,602,43269.36
PO001909,W004,SUP0119,2026-02-27,Electronics,Bulk,3593,7662618.57
PO001910,W019,SUP0051,2025-07-18,Grocery,Bulk,2324,158751.58
PO001911,W014,SUP0091,2025-08-03,Electronics,Standard,235,589959.7
PO001912,W001,SUP0048,2025-10-17,Home & Kitchen,Standard,939,503478.56
PO001913,W030,SUP0007,2026-02-10,Electronics,Standard,299,752489.62
PO001914,W006,SUP0009,2025-12-13,Grocery,Standard,81,5671.76
PO001915,W018,SUP0001,2026-03-16,Home & Kitchen,Urgent,172,71495.78
PO001916,W009,SUP0060,2026-06-29,Grocery,Standard,1004,60135.83
PO001917,W015,SUP0144,2024-05-16,Grocery,Standard,563,33826.74
PO001918,W030,SUP0068,2025-09-24,Electronics,Urgent,226,494080.78
PO001919,W025,SUP0092,2024-04-27,Grocery,Standard,1026,62418.86
PO001920,W006,SUP0145,2025-03-28,Electronics,Bulk,504,1128601.21
PO001921,W023,SUP0031,2026-02-14,Grocery,Standard,1019,53234.44
PO001922,W014,SUP0050,2025-06-12,Grocery,Urgent,347,19433.1
PO001923,W006,SUP0112,2025-03-17,Grocery,Standard,260,15637.54
PO001924,W018,SUP0023,2024-08-26,Grocery,Standard,624,35432.64
PO001925,W006,SUP0078,2026-02-01,Apparel,Standard,101,35014.27
PO001926,W027,SUP0113,2024-02-25,Personal Care,Urgent,329,47482.13
PO001927,W008,SUP0144,2024-04-19,Personal Care,Standard,770,103949.08
PO001928,W002,SUP0091,2026-03-02,Apparel,Standard,220,80397.48
PO001929,W027,SUP0030,2025-10-31,Grocery,Standard,894,59980.01
PO001930,W004,SUP0024,2024-05-14,Personal Care,Standard,1144,160161.17
PO001931,W023,SUP0010,2024-06-01,Grocery,Urgent,105,7297.21
PO001932,W027,SUP0063,2024-02-13,Apparel,Urgent,77,25290.47
PO001933,W024,SUP0139,2024-02-06,Personal Care,Bulk,2011,324016.08
PO001934,W030,SUP0132,2026-02-21,Electronics,Urgent,377,771304.74
PO001935,W006,SUP0122,2026-08-01,Stationery,Standard,1006,40180.0
PO001936,W010,SUP0014,2026-04-19,Grocery,Bulk,3221,212816.01
PO001937,W020,SUP0015,2024-08-14,Grocery,Standard,948,53138.81
PO001938,W002,SUP0118,2025-03-26,Grocery,Urgent,375,24931.66
PO001939,W030,SUP0023,2025-12-03,Grocery,Standard,300,18971.74
PO001940,W021,SUP0137,2024-03-24,Grocery,Standard,928,65497.72
PO001941,W022,SUP0058,2026-04-17,Electronics,Bulk,4657,9582248.76
PO001942,W018,SUP0030,2025-08-01,Grocery,Urgent,360,24041.17
PO001943,W015,SUP0073,2025-12-01,Apparel,Standard,820,227165.33
PO001944,W005,SUP0147,2026-03-14,Stationery,Bulk,2971,159758.07
PO001945,W002,SUP0043,2025-03-23,Apparel,Urgent,108,35304.65
PO001946,W006,SUP0137,2025-01-31,Stationery,Standard,939,50266.84
PO001947,W001,SUP0085,2025-01-07,Grocery,Standard,529,30406.42
PO001948,W020,SUP0008,2026-08-09,Grocery,Standard,1011,72187.32
PO001949,W005,SUP0040,2024-11-25,Personal Care,Bulk,2901,367829.52
PO001950,W029,SUP0025,2024-01-27,Home & Kitchen,Standard,1170,636479.14
PO001951,W002,SUP0078,2025-06-24,Stationery,Urgent,153,7151.87
PO001952,W008,SUP0144,2024-09-01,Grocery,Standard,760,43807.32
PO001953,W027,SUP0043,2024-07-08,Stationery,Standard,275,13138.14
PO001954,W020,SUP0114,2024-09-29,Grocery,Bulk,3926,242897.43
PO001955,W012,SUP0064,2026-02-17,Furniture,Standard,968,4043123.4
PO001956,W024,SUP0004,2024-04-19,Electronics,Standard,735,1449981.87
PO001957,W011,SUP0036,2025-01-01,Apparel,Bulk,3623,1280330.33
PO001958,W004,SUP0113,2025-08-09,Apparel,Bulk,2078,599619.72
PO001959,W030,SUP0114,2025-01-07,Apparel,Urgent,254,90968.19
PO001960,W027,SUP0113,2025-06-21,Stationery,Standard,92,3615.34
PO001961,W024,SUP0022,2024-05-08,Apparel,Standard,966,317719.83
PO001962,W007,SUP0042,2024-11-20,Personal Care,Standard,753,109152.62
PO001963,W015,SUP0106,2025-01-08,Personal Care,Standard,1108,185664.66
PO001964,W002,SUP0128,2026-02-05,Electronics,Standard,1150,2587938.53
PO001965,W001,SUP0137,2025-08-17,Grocery,Standard,1194,74003.37
PO001966,W030,SUP0022,2026-01-13,Apparel,Bulk,2485,887942.24
PO001967,W012,SUP0077,2024-08-27,Grocery,Urgent,164,9327.55
PO001968,W006,SUP0009,2025-06-26,Personal Care,Standard,547,79126.41
PO001969,W026,SUP0088,2024-09-07,Electronics,Bulk,2002,4886178.54
PO001970,W016,SUP0061,2024-07-01,Electronics,Standard,764,1665790.93
PO001971,W022,SUP0061,2026-02-20,Electronics,Bulk,2008,3980391.96
PO001972,W002,SUP0112,2025-09-15,Grocery,Standard,540,29112.73
PO001973,W013,SUP0120,2025-07-20,Apparel,Bulk,4446,1316169.86
PO001974,W011,SUP0128,2026-01-19,Grocery,Bulk,1351,88558.35
PO001975,W008,SUP0126,2026-02-17,Apparel,Urgent,386,146731.54
PO001976,W005,SUP0076,2026-07-20,Electronics,Standard,521,1372830.56
PO001977,W027,SUP0061,2024-12-18,Apparel,Standard,419,136947.67
PO001978,W025,SUP0107,2024-05-27,Electronics,Standard,88,193766.08
PO001979,W018,SUP0128,2024-08-06,Electronics,Urgent,152,331093.45
PO001980,W006,SUP0020,2025-05-09,Grocery,Standard,712,41792.25
PO001981,W020,SUP0071,2024-10-29,Stationery,Standard,867,40551.22
PO001982,W011,SUP0019,2024-05-23,Grocery,Bulk,2751,187557.0
PO001983,W001,SUP0143,2026-07-25,Stationery,Standard,512,20633.59
PO001984,W020,SUP0059,2025-10-28,Personal Care,Standard,514,79102.19
PO001985,W022,SUP0038,2024-08-13,Apparel,Standard,161,46306.32
PO001986,W030,SUP0105,2026-03-05,Grocery,Urgent,107,7167.34
PO001987,W027,SUP0102,2025-03-23,Furniture,Standard,335,1128011.66
PO001988,W001,SUP0115,2025-04-13,Electronics,Urgent,208,525362.36
PO001989,W008,SUP0045,2025-02-25,Grocery,Bulk,4046,261221.12
PO001990,W001,SUP0024,2024-02-01,Furniture,Standard,519,1700456.33
PO001991,W001,SUP0018,2026-05-14,Apparel,Bulk,753,220504.12
PO001992,W014,SUP0051,2026-01-02,Home & Kitchen,Bulk,3955,2106480.89
PO001993,W005,SUP0143,2024-12-06,Grocery,Standard,492,28036.64
PO001994,W001,SUP0102,2026-07-11,Grocery,Urgent,366,19746.51
PO001995,W020,SUP0109,2025-03-08,Grocery,Bulk,2690,151016.6
PO001996,W029,SUP0061,2024-01-22,Apparel,Urgent,73,21587.0
PO001997,W027,SUP0144,2024-09-22,Personal Care,Standard,164,25832.47
PO001998,W001,SUP0004,2026-06-12,Electronics,Bulk,4507,10408729.16
PO001999,W008,SUP0074,2024-10-29,Home & Kitchen,Standard,1195,567068.65
PO002000,W001,SUP0117,2025-04-17,Grocery,Urgent,59,3444.76
PO002001,W012,SUP0034,2025-08-22,Home & Kitchen,Bulk,827,379814.27
PO002002,W030,SUP0144,2025-09-11,Grocery,Urgent,80,4718.01
PO002003,W005,SUP0040,2026-05-19,Grocery,Standard,646,44956.37
PO002004,W024,SUP0025,2025-09-14,Personal Care,Standard,290,46914.82
PO002005,W015,SUP0062,2026-08-10,Home & Kitchen,Standard,587,293735.86
PO002006,W016,SUP0106,2025-03-20,Personal Care,Urgent,76,11700.51
PO002007,W027,SUP0080,2026-03-24,Electronics,Urgent,198,426976.62
PO002008,W008,SUP0070,2024-01-20,Apparel,Urgent,232,83185.49
PO002009,W008,SUP0095,2024-08-27,Apparel,Standard,441,153675.53
PO002010,W024,SUP0096,2024-07-06,Apparel,Standard,1116,370994.55
PO002011,W004,SUP0082,2024-08-17,Furniture,Standard,907,2863329.23
PO002012,W002,SUP0058,2025-08-31,Personal Care,Standard,417,68489.91
PO002013,W011,SUP0106,2024-07-25,Home & Kitchen,Standard,769,397133.95
PO002014,W010,SUP0040,2025-08-27,Electronics,Bulk,2836,6568619.51
PO002015,W008,SUP0033,2025-08-25,Apparel,Standard,1054,316854.97
PO002016,W006,SUP0022,2024-11-03,Grocery,Standard,81,4752.04
PO002017,W028,SUP0085,2024-10-02,Grocery,Standard,1177,61355.29
PO002018,W011,SUP0122,2026-05-06,Grocery,Standard,617,42712.5
PO002019,W008,SUP0014,2024-03-30,Home & Kitchen,Urgent,263,144101.76
PO002020,W026,SUP0053,2024-11-12,Personal Care,Standard,62,7550.92
PO002021,W027,SUP0089,2025-09-08,Home & Kitchen,Standard,1126,632247.62
PO002022,W023,SUP0118,2024-12-25,Grocery,Urgent,79,4484.18
PO002023,W030,SUP0074,2026-03-01,Home & Kitchen,Bulk,3707,1798933.5
PO002024,W003,SUP0131,2026-03-20,Apparel,Bulk,4051,1256456.72
PO002025,W013,SUP0116,2024-10-03,Grocery,Standard,617,34853.41
PO002026,W027,SUP0088,2026-07-06,Personal Care,Standard,937,125360.73
PO002027,W030,SUP0003,2024-01-02,Apparel,Urgent,250,94841.3
PO002028,W005,SUP0128,2024-01-21,Electronics,Bulk,4106,9325159.65
PO002029,W025,SUP0050,2025-11-23,Furniture,Bulk,2933,9753447.68
PO002030,W005,SUP0139,2024-04-19,Electronics,Standard,443,1153865.89
PO002031,W011,SUP0054,2025-02-15,Electronics,Standard,804,1839493.0
PO002032,W025,SUP0081,2026-04-03,Grocery,Urgent,35,1919.38
PO002033,W026,SUP0140,2025-03-05,Grocery,Standard,80,4987.1
PO002034,W001,SUP0105,2024-08-09,Apparel,Standard,384,139446.09
PO002035,W006,SUP0025,2026-08-12,Stationery,Standard,219,10251.36
PO002036,W030,SUP0033,2025-02-27,Personal Care,Standard,513,69048.21
PO002037,W018,SUP0004,2026-08-04,Apparel,Bulk,3251,1005445.0
PO002038,W018,SUP0090,2025-02-01,Personal Care,Urgent,285,36879.29
PO002039,W006,SUP0105,2026-08-12,Personal Care,Standard,823,136348.33
PO002040,W013,SUP0098,2025-08-01,Electronics,Bulk,3109,7562293.31
PO002041,W006,SUP0038,2025-11-27,Apparel,Standard,194,68327.86
PO002042,W004,SUP0056,2026-02-20,Electronics,Standard,196,450029.97
PO002043,W007,SUP0129,2024-06-23,Electronics,Standard,180,388144.9
PO002044,W017,SUP0119,2025-03-02,Personal Care,Standard,1174,172131.45
PO002045,W016,SUP0138,2025-02-16,Apparel,Bulk,4781,1649369.15
PO002046,W016,SUP0075,2025-09-12,Electronics,Standard,486,958485.94
PO002047,W009,SUP0127,2024-03-11,Electronics,Standard,901,1745010.84
PO002048,W012,SUP0147,2026-08-02,Grocery,Bulk,4200,239820.37
PO002049,W028,SUP0062,2024-01-23,Apparel,Bulk,1490,552712.84
PO002050,W029,SUP0117,2026-03-05,Grocery,Urgent,209,14620.33
PO002051,W029,SUP0016,2025-09-25,Grocery,Bulk,1475,98583.88
PO002052,W006,SUP0032,2025-11-12,Stationery,Standard,890,38313.03
PO002053,W020,SUP0112,2024-11-21,Home & Kitchen,Bulk,4458,2057547.11
PO002054,W025,SUP0117,2024-03-27,Grocery,Standard,1131,64071.82
PO002055,W009,SUP0027,2025-09-27,Grocery,Standard,559,31655.82
PO002056,W014,SUP0130,2026-06-29,Personal Care,Standard,1191,145932.91
PO002057,W027,SUP0035,2024-02-27,Home & Kitchen,Bulk,974,529603.82
PO002058,W023,SUP0072,2025-08-28,Personal Care,Standard,638,76693.23
PO002059,W024,SUP0027,2025-08-23,Home & Kitchen,Urgent,367,179697.57
PO002060,W001,SUP0100,2025-01-05,Electronics,Urgent,255,601866.0
PO002061,W001,SUP0121,2025-07-19,Apparel,Urgent,360,112574.24
PO002062,W022,SUP0001,2025-09-14,Personal Care,Bulk,2421,406555.7
PO002063,W018,SUP0102,2024-11-08,Electronics,Urgent,138,316939.92
PO002064,W004,SUP0092,2024-11-07,Electronics,Urgent,238,476655.28
PO002065,W001,SUP0027,2024-05-09,Grocery,Standard,230,12222.94
PO002066,W006,SUP0143,2025-11-05,Personal Care,Bulk,2538,309149.86
PO002067,W020,SUP0013,2024-06-23,Apparel,Urgent,230,63111.76
PO002068,W009,SUP0100,2024-08-08,Home & Kitchen,Standard,159,86392.5
PO002069,W021,SUP0011,2026-02-15,Furniture,Urgent,248,949918.33
PO002070,W004,SUP0091,2024-12-12,Grocery,Urgent,325,19255.87
PO002071,W021,SUP0084,2024-03-28,Electronics,Standard,913,2249271.16
PO002072,W002,SUP0025,2025-02-13,Grocery,Standard,391,20134.66
PO002073,W029,SUP0011,2025-02-11,Electronics,Standard,518,1003208.65
PO002074,W006,SUP0114,2024-10-20,Personal Care,Bulk,3312,398234.17
PO002075,W001,SUP0120,2026-08-01,Grocery,Standard,426,22007.89
PO002076,W027,SUP0104,2025-08-07,Home & Kitchen,Bulk,4892,2713894.95
PO002077,W008,SUP0028,2025-11-12,Home & Kitchen,Standard,530,268043.29
PO002078,W011,SUP0134,2025-03-02,Home & Kitchen,Standard,376,208082.64
PO002079,W004,SUP0022,2025-11-14,Home & Kitchen,Standard,345,141376.61
PO002080,W005,SUP0123,2024-05-04,Grocery,Bulk,1425,101045.65
PO002081,W011,SUP0040,2025-01-27,Personal Care,Standard,844,114963.29
PO002082,W007,SUP0132,2025-12-28,Stationery,Bulk,4509,208435.27
PO002083,W015,SUP0134,2025-05-27,Furniture,Standard,618,2442115.31
PO002084,W006,SUP0052,2024-10-17,Apparel,Bulk,1844,546252.76
PO002085,W012,SUP0047,2026-03-05,Grocery,Standard,651,46838.92
PO002086,W001,SUP0068,2026-04-20,Electronics,Standard,953,2145066.92
PO002087,W015,SUP0039,2025-06-08,Grocery,Standard,754,40555.55
PO002088,W019,SUP0008,2026-06-17,Home & Kitchen,Standard,536,257140.83
PO002089,W029,SUP0106,2025-08-20,Personal Care,Bulk,4752,610911.89
PO002090,W023,SUP0034,2025-05-14,Personal Care,Standard,178,23172.29
PO002091,W001,SUP0017,2025-05-09,Home & Kitchen,Bulk,4666,2094672.69
PO002092,W009,SUP0100,2026-06-25,Home & Kitchen,Standard,615,309919.83
